timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 23:49:04.266, 91 %, 46 %, 5409 MiB, 81920 MiB, 46, 154.18 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:04.517, 75 %, 35 %, 5409 MiB, 81920 MiB, 41, 91.05 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:04.767, 9 %, 0 %, 5409 MiB, 81920 MiB, 47, 362.61 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:05.019, 99 %, 60 %, 5649 MiB, 81920 MiB, 49, 372.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:05.271, 99 %, 60 %, 5771 MiB, 81920 MiB, 50, 342.92 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:05.521, 99 %, 58 %, 5771 MiB, 81920 MiB, 51, 384.11 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:05.772, 100 %, 50 %, 5771 MiB, 81920 MiB, 44, 95.30 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:06.022, 4 %, 0 %, 5771 MiB, 81920 MiB, 47, 348.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:06.273, 88 %, 46 %, 5771 MiB, 81920 MiB, 49, 365.33 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:06.523, 99 %, 60 %, 5771 MiB, 81920 MiB, 50, 359.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:06.774, 99 %, 59 %, 5771 MiB, 81920 MiB, 51, 385.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:07.024, 100 %, 50 %, 5771 MiB, 81920 MiB, 47, 311.69 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:07.275, 43 %, 14 %, 5771 MiB, 81920 MiB, 43, 94.70 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:07.525, 4 %, 0 %, 5771 MiB, 81920 MiB, 48, 374.42 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:07.776, 73 %, 38 %, 5771 MiB, 81920 MiB, 50, 373.49 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:08.027, 99 %, 53 %, 5771 MiB, 81920 MiB, 51, 386.83 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:08.277, 77 %, 35 %, 5771 MiB, 81920 MiB, 44, 97.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:08.528, 4 %, 0 %, 5771 MiB, 81920 MiB, 49, 363.21 W, 400.00 W, 1410 MHz, 1593 MHz, P0
